"idhod","hodnota","stapro_kod","DRUHZVIRE_cis","DRUHZVIRE_kod","refobdobi","rok","uzemi_cis","uzemi_kod","STAPRO_TXT","uzemi_txt","DRUHZVIRE_txt"
"736614654","25791","5560","132","50","20090401","2009","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Ovce"
"736614655","2158","5560","132","60","20090401","2009","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Kozy"
"736614656","3630502","5560","132","80","20090401","2009","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Drůbež"
"736614657","758253","5560","132","81","20090401","2009","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Slepice"
"736614658","1862","5560","132","70","20090401","2009","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Koně"
"736614659","155176","5560","132","1","20090401","2009","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot"
"736614660","64474","5560","132","7","20090401","2009","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot - krávy"
"736614669","3437","5560","132","70","20070401","2007","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Koně"
"736615520","10210","5560","132","33","20030401","2003","100","3131","Počet hospodářských zvířat","Zlínský kraj","Prasnice chovné"
"736615521","9542","5560","132","50","20030401","2003","100","3131","Počet hospodářských zvířat","Zlínský kraj","Ovce"
"736615522","494","5560","132","60","20030401","2003","100","3131","Počet hospodářských zvířat","Zlínský kraj","Kozy"
"736615523","1625423","5560","132","80","20030401","2003","100","3131","Počet hospodářských zvířat","Zlínský kraj","Drůbež"
"736615524","277695","5560","132","81","20030401","2003","100","3131","Počet hospodářských zvířat","Zlínský kraj","Slepice"
"736615525","1419","5560","132","70","20030401","2003","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Koně"
"736615526","85686","5560","132","1","20030401","2003","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Skot"
"736615527","36898","5560","132","7","20030401","2003","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Skot - krávy"
"736615528","199659","5560","132","30","20030401","2003","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Prasata"
"736615529","15791","5560","132","33","20030401","2003","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Prasnice chovné"
"736615530","7470","5560","132","50","20030401","2003","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Ovce"
"736615531","420","5560","132","60","20030401","2003","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Kozy"
"736615532","15152","5560","132","33","20050401","2005","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasnice chovné"
"736615533","8678","5560","132","50","20050401","2005","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"736615534","313","5560","132","60","20050401","2005","100","3093","Počet hospodářských zvířat","Pardubický kraj","Kozy"
"736615535","1559590","5560","132","80","20050401","2005","100","3093","Počet hospodářských zvířat","Pardubický kraj","Drůbež"
"736615536","607381","5560","132","81","20050401","2005","100","3093","Počet hospodářských zvířat","Pardubický kraj","Slepice"
"736615537","717","5560","132","70","20050401","2005","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Koně"
"736615538","218625","5560","132","1","20050401","2005","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot"
"736615539","86364","5560","132","7","20050401","2005","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot - krávy"
"736615540","391482","5560","132","30","20050401","2005","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasata"
"736615541","30245","5560","132","33","20050401","2005","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasnice chovné"
"736615542","7655","5560","132","50","20050401","2005","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Ovce"
"736615543","972","5560","132","60","20050401","2005","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Kozy"
"736615871","130496","5560","132","30","20060401","2006","100","3069","Počet hospodářských zvířat","Ústecký kraj","Prasata"
"736615872","10826","5560","132","33","20060401","2006","100","3069","Počet hospodářských zvířat","Ústecký kraj","Prasnice chovné"
"736615873","10386","5560","132","50","20060401","2006","100","3069","Počet hospodářských zvířat","Ústecký kraj","Ovce"
"736615874","1808","5560","132","60","20060401","2006","100","3069","Počet hospodářských zvířat","Ústecký kraj","Kozy"
"736615875","2574304","5560","132","80","20060401","2006","100","3069","Počet hospodářských zvířat","Ústecký kraj","Drůbež"
"736615876","812166","5560","132","81","20060401","2006","100","3069","Počet hospodářských zvířat","Ústecký kraj","Slepice"
"736615877","1586","5560","132","70","20060401","2006","100","3077","Počet hospodářských zvířat","Liberecký kraj","Koně"
"736615878","38787","5560","132","1","20060401","2006","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot"
"736615879","18027","5560","132","7","20060401","2006","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot - krávy"
"736615880","37566","5560","132","30","20060401","2006","100","3077","Počet hospodářských zvířat","Liberecký kraj","Prasata"
"736615881","2842","5560","132","33","20060401","2006","100","3077","Počet hospodářských zvířat","Liberecký kraj","Prasnice chovné"
"736615882","7862","5560","132","50","20060401","2006","100","3077","Počet hospodářských zvířat","Liberecký kraj","Ovce"
"736615883","1539","5560","132","60","20060401","2006","100","3077","Počet hospodářských zvířat","Liberecký kraj","Kozy"
"736615884","120434","5560","132","1","20040401","2004","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot"
"736615885","49053","5560","132","7","20040401","2004","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot - krávy"
"736615886","200131","5560","132","30","20040401","2004","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasata"
"736615887","15287","5560","132","33","20040401","2004","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasnice chovné"
"736615888","6578","5560","132","50","20040401","2004","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"736615889","549","5560","132","60","20040401","2004","100","3093","Počet hospodářských zvířat","Pardubický kraj","Kozy"
"736615890","1773568","5560","132","80","20040401","2004","100","3093","Počet hospodářských zvířat","Pardubický kraj","Drůbež"
"736615891","695399","5560","132","81","20040401","2004","100","3093","Počet hospodářských zvířat","Pardubický kraj","Slepice"
"736615892","728","5560","132","70","20040401","2004","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Koně"
"736615893","220010","5560","132","1","20040401","2004","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot"
"736615894","85633","5560","132","7","20040401","2004","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot - krávy"
"736615895","409204","5560","132","30","20040401","2004","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasata"
"736615896","32978","5560","132","33","20040401","2004","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasnice chovné"
"736615897","6560","5560","132","50","20040401","2004","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Ovce"
"736615898","923","5560","132","60","20040401","2004","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Kozy"
"736615899","1292430","5560","132","80","20040401","2004","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Drůbež"
"736615900","152212","5560","132","81","20040401","2004","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Slepice"
"736615901","1257","5560","132","70","20040401","2004","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Koně"
"736615902","16047","5560","132","33","20020301","2002","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Prasnice chovné"
"736615903","8293","5560","132","50","20020301","2002","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Ovce"
"736615904","427","5560","132","60","20020301","2002","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Kozy"
"736615905","1817315","5560","132","80","20020301","2002","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Drůbež"
"736615906","577147","5560","132","81","20020301","2002","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Slepice"
"736615907","100674","5560","132","80","20060401","2006","100","3077","Počet hospodářských zvířat","Liberecký kraj","Drůbež"
"736615908","16966","5560","132","81","20060401","2006","100","3077","Počet hospodářských zvířat","Liberecký kraj","Slepice"
"736615909","1670","5560","132","70","20060401","2006","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Koně"
"736615910","109004","5560","132","1","20060401","2006","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot"
"736615911","44223","5560","132","7","20060401","2006","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot - krávy"
"736615014","181137","5560","132","81","20090401","2009","100","3131","Počet hospodářských zvířat","Zlínský kraj","Slepice"
"736615015","2284","5560","132","70","20090401","2009","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Koně"
"736615016","79116","5560","132","1","20090401","2009","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Skot"
"736615017","4496","5560","132","70","20140401","2014","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Koně"
"736615018","213128","5560","132","1","20140401","2014","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Skot"
"736615019","86078","5560","132","7","20140401","2014","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Skot - krávy"
"736615020","145265","5560","132","30","20140401","2014","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Prasata"
"736615021","9374","5560","132","33","20140401","2014","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Prasnice chovné"
"736615022","29023","5560","132","50","20140401","2014","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Ovce"
"736615023","2727","5560","132","60","20140401","2014","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Kozy"
"736615024","1964757","5560","132","80","20140401","2014","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Drůbež"
"736615025","470575","5560","132","81","20140401","2014","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Slepice"
"736615026","2256","5560","132","70","20140401","2014","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Koně"
"736615027","164768","5560","132","1","20140401","2014","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot"
"736615028","67980","5560","132","7","20140401","2014","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot - krávy"
"736615029","113449","5560","132","30","20140401","2014","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Prasata"
